"ItemID","ItemTitle","TotalAttachments","AttachmentName","ServerRelativeUrl","CreatedBy"
"83","Syria - Qamishli UN Hub - Lease Renewal","10","OFRM waiver.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/83/OFRM waiver.msg","Malini Ganapathy"
"83","Syria - Qamishli UN Hub - Lease Renewal","10","qamishli advance payment.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/83/qamishli advance payment.pdf","Malini Ganapathy"
"83","Syria - Qamishli UN Hub - Lease Renewal","10","Qamishli Lease Contract - Jadaan Bldg_160617.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/83/Qamishli Lease Contract - Jadaan Bldg_160617.doc","Malini Ganapathy"
"83","Syria - Qamishli UN Hub - Lease Renewal","10","Request for Advance Payment- Annex Apartment no.1.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/83/Request for Advance Payment- Annex Apartment no.1.pdf","Malini Ganapathy"
"83","Syria - Qamishli UN Hub - Lease Renewal","10","Request of lease aggreement.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/83/Request of lease aggreement.pdf","Malini Ganapathy"
"83","Syria - Qamishli UN Hub - Lease Renewal","10","SO clearance.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/83/SO clearance.msg","Malini Ganapathy"
"84","Somalia-Thorn Tree Lodge (Relocation from Chelsea)","10","FSSS Thorn Tree OIC PSA ai Approved 06052017.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/84/FSSS Thorn Tree OIC PSA ai Approved 06052017.pdf","Malini Ganapathy"
"84","Somalia-Thorn Tree Lodge (Relocation from Chelsea)","10","Note to File TTL SFSA.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/84/Note to File TTL SFSA.pdf","Malini Ganapathy"
"84","Somalia-Thorn Tree Lodge (Relocation from Chelsea)","10","Panafriel draft lease agreement 2017.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/84/Panafriel draft lease agreement 2017.docx","Malini Ganapathy"
"84","Somalia-Thorn Tree Lodge (Relocation from Chelsea)","10","Panafriel draft lease agreement 2017_300617.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/84/Panafriel draft lease agreement 2017_300617.docx","Malini Ganapathy"
"84","Somalia-Thorn Tree Lodge (Relocation from Chelsea)","10","Panafriel UNDP Contract June 17-final.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/84/Panafriel UNDP Contract June 17-final.pdf","Malini Ganapathy"
"84","Somalia-Thorn Tree Lodge (Relocation from Chelsea)","10","RE  Thorn Tree Lodge  Lease agreement draft_300617.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/84/RE  Thorn Tree Lodge  Lease agreement draft_300617.msg","Malini Ganapathy"
"84","Somalia-Thorn Tree Lodge (Relocation from Chelsea)","10","SICTS17061519210.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/84/SICTS17061519210.pdf","Malini Ganapathy"
"84","Somalia-Thorn Tree Lodge (Relocation from Chelsea)","10","SO Clearance_Thorn Tree.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/84/SO Clearance_Thorn Tree.msg","Malini Ganapathy"
"84","Somalia-Thorn Tree Lodge (Relocation from Chelsea)","10","Termination letter CV 30-05-2017 - signed.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/84/Termination letter CV 30-05-2017 - signed.pdf","Malini Ganapathy"
"84","Somalia-Thorn Tree Lodge (Relocation from Chelsea)","10","TTL Market Research.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/84/TTL Market Research.docx","Malini Ganapathy"
"85","Burundi -RR lease agreement","2","LEASE AGREEMENT WITH GARRY A.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/85/LEASE AGREEMENT WITH GARRY A.pdf","Malini Ganapathy"
"85","Burundi -RR lease agreement","2","RR LEASE AGREEMENT_2016.PDF","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/85/RR LEASE AGREEMENT_2016.PDF","Malini Ganapathy"
"86","Syria - Amendment for renewal Safir Hotel","10","Amendment Letter Safir.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/86/Amendment Letter Safir.docx","Malini Ganapathy"
"86","Syria - Amendment for renewal Safir Hotel","10","Amendment Letter Template to Lease or MOA-English.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/86/Amendment Letter Template to Lease or MOA-English.docx","Malini Ganapathy"
"86","Syria - Amendment for renewal Safir Hotel","10","common services.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/86/common services.pdf","Malini Ganapathy"
"86","Syria - Amendment for renewal Safir Hotel","10","FSSS UN Hub Homs 30 Nov 2016 .pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/86/FSSS UN Hub Homs 30 Nov 2016 .pdf","Malini Ganapathy"
"86","Syria - Amendment for renewal Safir Hotel","10","Fund Status.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/86/Fund Status.pdf","Malini Ganapathy"
"86","Syria - Amendment for renewal Safir Hotel","10","Homs Annex.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/86/Homs Annex.pdf","Malini Ganapathy"
"86","Syria - Amendment for renewal Safir Hotel","10","OFRM waiver.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/86/OFRM waiver.msg","Malini Ganapathy"
"86","Syria - Amendment for renewal Safir Hotel","10","Request for extension of lease agreements-Safir Hotel .doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/86/Request for extension of lease agreements-Safir Hotel .doc","Malini Ganapathy"
"86","Syria - Amendment for renewal Safir Hotel","10","Safir Homs Feb - Jun 2017 Contract.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/86/Safir Homs Feb - Jun 2017 Contract.pdf","Malini Ganapathy"
"86","Syria - Amendment for renewal Safir Hotel","10","SO Clearance.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/86/SO Clearance.msg","Malini Ganapathy"
"88","Tonga-Sub-Lease agreement with ADB","7","Annex 1_MOA UNDP _ Government of Tonga.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/88/Annex 1_MOA UNDP _ Government of Tonga.pdf","Malini Ganapathy"
"88","Tonga-Sub-Lease agreement with ADB","7","Annex 2_Cabinet Approval.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/88/Annex 2_Cabinet Approval.pdf","Malini Ganapathy"
"88","Tonga-Sub-Lease agreement with ADB","7","Annex 3_Tonga Office Layout-1 ADB.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/88/Annex 3_Tonga Office Layout-1 ADB.pdf","Malini Ganapathy"
"88","Tonga-Sub-Lease agreement with ADB","7","Sub-Lease Agreement (UNDP LO 201707630).docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/88/Sub-Lease Agreement (UNDP LO 201707630).docx","Malini Ganapathy"
"88","Tonga-Sub-Lease agreement with ADB","7","Sub-Lease Agreement -UNDP with ADB_After UNDP Review_CO_200717.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/88/Sub-Lease Agreement -UNDP with ADB_After UNDP Review_CO_200717.docx","Malini Ganapathy"
"88","Tonga-Sub-Lease agreement with ADB","7","Sub-Lease Agreement -UNDP with ADB_Final_220617.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/88/Sub-Lease Agreement -UNDP with ADB_Final_220617.docx","Malini Ganapathy"
"88","Tonga-Sub-Lease agreement with ADB","7","UNDP Sublease Template UN or Non-UN entity - April 2013.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/88/UNDP Sublease Template UN or Non-UN entity - April 2013.pdf","Malini Ganapathy"
"90","Cape Verde - FAO agreement with UNDP","4","2015 COMMON SERVICES MoU.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/90/2015 COMMON SERVICES MoU.pdf","Malini Ganapathy"
"90","Cape Verde - FAO agreement with UNDP","4","CPV_List of tenants.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/90/CPV_List of tenants.xlsx","Malini Ganapathy"
"90","Cape Verde - FAO agreement with UNDP","4","CPV_MOU.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/90/CPV_MOU.pdf","Malini Ganapathy"
"90","Cape Verde - FAO agreement with UNDP","4","CPV_MOU_FAO_2015.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/90/CPV_MOU_FAO_2015.pdf","Malini Ganapathy"
"91","Iraq- Lease advance payment COA","1","POPP_FRM_Expense Management _Prepayments.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/91/POPP_FRM_Expense Management _Prepayments.docx","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","ACPCase 8333.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/ACPCase 8333.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","Amendment Letter Template to Lease or MOA_clean 14 Aug 13.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/Amendment Letter Template to Lease or MOA_clean 14 Aug 13.docx","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","Amendment_Letter_Template_to_Lease_or_MOA_E.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/Amendment_Letter_Template_to_Lease_or_MOA_E.docx","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","ASL BIH 2012 final.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/ASL BIH 2012 final.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","ASL BiH.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/ASL BiH.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","Draft Amendment Letter Template to Lease UNDP BiH.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/Draft Amendment Letter Template to Lease UNDP BiH.docx","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","Draft Amendment Letter Template to Lease UNDP BiH-GO-Nov-9-17.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/Draft Amendment Letter Template to Lease UNDP BiH-GO-Nov-9-17.docx","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","FAO.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/FAO.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","ILO LoI.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/ILO LoI.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","ILO MoU.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/ILO MoU.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","Investments into UN House Sep17.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/Investments into UN House Sep17.xlsx","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","IOM LoI.PDF","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/IOM LoI.PDF","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","IOM.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/IOM.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","Lease Agreement UN - Unioninvest.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/Lease Agreement UN - Unioninvest.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","Market Survey Data analysis 5Sep17.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/Market Survey Data analysis 5Sep17.xlsx","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","Memo UNDP BiH to ASD 2012-12-17.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/Memo UNDP BiH to ASD 2012-12-17.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","SO Clearance.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/SO Clearance.msg","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","SRA UN House Nov 2012.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/SRA UN House Nov 2012.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","UN House Justification.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/UN House Justification.docx","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","UN House space distribution per Agency 5Sep17.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/UN House space distribution per Agency 5Sep17.xlsx","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","UNDP RSA Mr Sanders AFTER MISSION REPORTBosnia 2013.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/UNDP RSA Mr Sanders AFTER MISSION REPORTBosnia 2013.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","UNEP.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/UNEP.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","UNESCO LoI.PDF","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/UNESCO LoI.PDF","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","UNFPA LoI.PDF","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/UNFPA LoI.PDF","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","UNFPAI.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/UNFPAI.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","UNH Market Survey - Security.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/UNH Market Survey - Security.msg","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","UNICEF LoI.PDF","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/UNICEF LoI.PDF","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","UNICEF-May-2013-II.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/UNICEF-May-2013-II.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","Unioninvest acceptance of the Letter of Intent 18Aug17.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/Unioninvest acceptance of the Letter of Intent 18Aug17.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","UNV and UNDSS LoI.PDF","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/UNV and UNDSS LoI.PDF","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","UNWOMEN LoI.PDF","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/UNWOMEN LoI.PDF","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","UNWOMEN.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/UNWOMEN.pdf","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","WHO LoI.PDF","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/WHO LoI.PDF","Malini Ganapathy"
"92","Bosnia-Herzegovina - UN House lease extension","34","WHO.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/92/WHO.pdf","Malini Ganapathy"
"93","Ecuador - Relocation of UN House","2","Contrato de arrendamiento y Anexos PNUD revision EB 12 July 17.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/93/Contrato de arrendamiento y Anexos PNUD revision EB 12 July 17.docx","Malini Ganapathy"
"93","Ecuador - Relocation of UN House","2","Contrato de arrendamiento y Anexos PNUD revision EB 26 junio 17_GO.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/93/Contrato de arrendamiento y Anexos PNUD revision EB 26 junio 17_GO.docx","Malini Ganapathy"
"94","Colombia - Lease amendment with Pavimentos","6","Assessment of the lessor´s perfomance.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/94/Assessment of the lessor´s perfomance.docx","Malini Ganapathy"
"94","Colombia - Lease amendment with Pavimentos","6","Comparator.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/94/Comparator.docx","Malini Ganapathy"
"94","Colombia - Lease amendment with Pavimentos","6","Letter of Amendment No. 3 of UNDP Lease Agreement.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/94/Letter of Amendment No. 3 of UNDP Lease Agreement.docx","Malini Ganapathy"
"94","Colombia - Lease amendment with Pavimentos","6","Quotation of the work to be undertaken by the lessor for UNDP.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/94/Quotation of the work to be undertaken by the lessor for UNDP.docx","Malini Ganapathy"
"94","Colombia - Lease amendment with Pavimentos","6","Request for Amendment to Add Products and Resources.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/94/Request for Amendment to Add Products and Resources.docx","Malini Ganapathy"
"94","Colombia - Lease amendment with Pavimentos","6","Technical and financial assessment.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/94/Technical and financial assessment.docx","Malini Ganapathy"
